"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,4,1631737875,1.26249,1.26249,1.26242,1.26242,1.26259,1.26259,1.26251,1.26251,1.26269,1.26269,1.2626,1.2626
TRUE,3,1631737960,1.26244,1.26245,1.26243,1.26243,1.26254,1.26256,1.26254,1.26254,1.26263,1.26267,1.26263,1.26265
TRUE,1,1631737970,1.26247,1.26247,1.26247,1.26247,1.26256,1.26256,1.26256,1.26256,1.26265,1.26265,1.26265,1.26265
TRUE,1,1631737985,1.26244,1.26244,1.26244,1.26244,1.26254,1.26254,1.26254,1.26254,1.26264,1.26264,1.26264,1.26264
TRUE,1,1631737990,1.26247,1.26247,1.26247,1.26247,1.26257,1.26257,1.26257,1.26257,1.26267,1.26267,1.26267,1.26267
TRUE,1,1631738010,1.26245,1.26245,1.26245,1.26245,1.26254,1.26254,1.26254,1.26254,1.26264,1.26264,1.26264,1.26264
TRUE,1,1631738030,1.26247,1.26247,1.26247,1.26247,1.26257,1.26257,1.26257,1.26257,1.26267,1.26267,1.26267,1.26267
TRUE,1,1631738105,1.26249,1.26249,1.26249,1.26249,1.2626,1.2626,1.2626,1.2626,1.2627,1.2627,1.2627,1.2627
TRUE,1,1631738280,1.26245,1.26245,1.26245,1.26245,1.26256,1.26256,1.26256,1.26256,1.26267,1.26267,1.26267,1.26267
TRUE,1,1631738300,1.26244,1.26244,1.26244,1.26244,1.26254,1.26254,1.26254,1.26254,1.26263,1.26263,1.26263,1.26263
TRUE,1,1631738345,1.26245,1.26245,1.26245,1.26245,1.26256,1.26256,1.26256,1.26256,1.26267,1.26267,1.26267,1.26267
TRUE,1,1631738350,1.26243,1.26243,1.26243,1.26243,1.26254,1.26254,1.26254,1.26254,1.26265,1.26265,1.26265,1.26265
TRUE,1,1631738355,1.26242,1.26242,1.26242,1.26242,1.26252,1.26252,1.26252,1.26252,1.26261,1.26261,1.26261,1.26261
TRUE,1,1631738365,1.26239,1.26239,1.26239,1.26239,1.2625,1.2625,1.2625,1.2625,1.2626,1.2626,1.2626,1.2626
TRUE,2,1631738370,1.26241,1.26241,1.26238,1.26238,1.26252,1.26252,1.2625,1.2625,1.26262,1.26262,1.26261,1.26261
TRUE,3,1631738375,1.2624,1.26244,1.2624,1.26242,1.26252,1.26256,1.26252,1.26253,1.26265,1.26267,1.26264,1.26264
TRUE,1,1631738380,1.26244,1.26244,1.26244,1.26244,1.26255,1.26255,1.26255,1.26255,1.26266,1.26266,1.26266,1.26266
TRUE,1,1631738385,1.26242,1.26242,1.26242,1.26242,1.26252,1.26252,1.26252,1.26252,1.26263,1.26263,1.26263,1.26263
TRUE,1,1631738390,1.26247,1.26247,1.26247,1.26247,1.26257,1.26257,1.26257,1.26257,1.26267,1.26267,1.26267,1.26267
TRUE,1,1631738395,1.26244,1.26244,1.26244,1.26244,1.26254,1.26254,1.26254,1.26254,1.26264,1.26264,1.26264,1.26264
TRUE,1,1631738405,1.26244,1.26244,1.26244,1.26244,1.26256,1.26256,1.26256,1.26256,1.26268,1.26268,1.26268,1.26268
TRUE,1,1631738425,1.26248,1.26248,1.26248,1.26248,1.26258,1.26258,1.26258,1.26258,1.26269,1.26269,1.26269,1.26269
TRUE,1,1631738430,1.26246,1.26246,1.26246,1.26246,1.26256,1.26256,1.26256,1.26256,1.26267,1.26267,1.26267,1.26267
TRUE,1,1631738435,1.2625,1.2625,1.2625,1.2625,1.2626,1.2626,1.2626,1.2626,1.2627,1.2627,1.2627,1.2627
TRUE,2,1631738460,1.26252,1.26252,1.26251,1.26251,1.26262,1.26262,1.2626,1.2626,1.26272,1.26272,1.26269,1.26269
TRUE,2,1631738470,1.26254,1.26257,1.26254,1.26257,1.26264,1.26268,1.26264,1.26268,1.26275,1.26278,1.26275,1.26278
TRUE,2,1631738485,1.26259,1.26259,1.26257,1.26257,1.2627,1.2627,1.26268,1.26268,1.26281,1.26281,1.26279,1.26279
TRUE,4,1631738490,1.26261,1.26266,1.26261,1.26265,1.26272,1.26276,1.26272,1.26274,1.26282,1.26286,1.26282,1.26283
TRUE,1,1631738495,1.26261,1.26261,1.26261,1.26261,1.26272,1.26272,1.26272,1.26272,1.26283,1.26283,1.26283,1.26283
TRUE,2,1631738500,1.26257,1.26257,1.26255,1.26255,1.2627,1.2627,1.26267,1.26267,1.26282,1.26282,1.26279,1.26279
TRUE,1,1631738510,1.26254,1.26254,1.26254,1.26254,1.26264,1.26264,1.26264,1.26264,1.26275,1.26275,1.26275,1.26275
TRUE,1,1631738520,1.26255,1.26255,1.26255,1.26255,1.26266,1.26266,1.26266,1.26266,1.26278,1.26278,1.26278,1.26278
TRUE,2,1631738535,1.26259,1.26259,1.26259,1.26259,1.2627,1.2627,1.26268,1.26268,1.26282,1.26282,1.26277,1.26277
TRUE,1,1631738545,1.26256,1.26256,1.26256,1.26256,1.26266,1.26266,1.26266,1.26266,1.26276,1.26276,1.26276,1.26276
TRUE,1,1631738630,1.26256,1.26256,1.26256,1.26256,1.26268,1.26268,1.26268,1.26268,1.2628,1.2628,1.2628,1.2628
TRUE,3,1631738640,1.26258,1.26263,1.26258,1.26263,1.2627,1.26275,1.2627,1.26275,1.26283,1.26287,1.26283,1.26287
TRUE,1,1631738645,1.26262,1.26262,1.26262,1.26262,1.26272,1.26272,1.26272,1.26272,1.26283,1.26283,1.26283,1.26283
TRUE,1,1631738650,1.26265,1.26265,1.26265,1.26265,1.26275,1.26275,1.26275,1.26275,1.26285,1.26285,1.26285,1.26285
TRUE,2,1631738685,1.26267,1.26268,1.26267,1.26268,1.26278,1.2628,1.26278,1.2628,1.26288,1.26291,1.26288,1.26291
TRUE,4,1631738695,1.26266,1.26271,1.26264,1.26271,1.26278,1.26282,1.26276,1.26282,1.26289,1.26292,1.26287,1.26292
TRUE,3,1631738700,1.26274,1.26276,1.26274,1.26274,1.26284,1.26286,1.26284,1.26284,1.26294,1.26297,1.26294,1.26295
TRUE,1,1631738725,1.26271,1.26271,1.26271,1.26271,1.26282,1.26282,1.26282,1.26282,1.26293,1.26293,1.26293,1.26293
TRUE,1,1631738730,1.26274,1.26274,1.26274,1.26274,1.26285,1.26285,1.26285,1.26285,1.26296,1.26296,1.26296,1.26296
TRUE,1,1631738750,1.26271,1.26271,1.26271,1.26271,1.26282,1.26282,1.26282,1.26282,1.26294,1.26294,1.26294,1.26294
TRUE,1,1631738785,1.26265,1.26265,1.26265,1.26265,1.26278,1.26278,1.26278,1.26278,1.26292,1.26292,1.26292,1.26292
TRUE,1,1631738800,1.26272,1.26272,1.26272,1.26272,1.26282,1.26282,1.26282,1.26282,1.26293,1.26293,1.26293,1.26293
TRUE,1,1631738805,1.26267,1.26267,1.26267,1.26267,1.2628,1.2628,1.2628,1.2628,1.26292,1.26292,1.26292,1.26292
TRUE,1,1631738820,1.26272,1.26272,1.26272,1.26272,1.26282,1.26282,1.26282,1.26282,1.26293,1.26293,1.26293,1.26293
TRUE,2,1631738835,1.26266,1.2627,1.26266,1.2627,1.26278,1.26283,1.26278,1.26283,1.26289,1.26296,1.26289,1.26296
TRUE,1,1631738880,1.26275,1.26275,1.26275,1.26275,1.26286,1.26286,1.26286,1.26286,1.26296,1.26296,1.26296,1.26296
TRUE,1,1631738915,1.26274,1.26274,1.26274,1.26274,1.26284,1.26284,1.26284,1.26284,1.26293,1.26293,1.26293,1.26293
TRUE,1,1631739000,1.26277,1.26277,1.26277,1.26277,1.26287,1.26287,1.26287,1.26287,1.26297,1.26297,1.26297,1.26297
TRUE,5,1631739005,1.26274,1.26275,1.26271,1.26272,1.26284,1.26286,1.26282,1.26284,1.26295,1.26298,1.26294,1.26295
TRUE,1,1631739050,1.26272,1.26272,1.26272,1.26272,1.26281,1.26281,1.26281,1.26281,1.2629,1.2629,1.2629,1.2629
TRUE,1,1631739060,1.26273,1.26273,1.26273,1.26273,1.26283,1.26283,1.26283,1.26283,1.26293,1.26293,1.26293,1.26293
TRUE,2,1631739130,1.26275,1.26275,1.26271,1.26271,1.26286,1.26286,1.26283,1.26283,1.26296,1.26296,1.26295,1.26295
TRUE,4,1631739160,1.26266,1.26268,1.26264,1.26264,1.26276,1.26278,1.26274,1.26274,1.26287,1.26289,1.26284,1.26284
TRUE,1,1631739175,1.26267,1.26267,1.26267,1.26267,1.26276,1.26276,1.26276,1.26276,1.26285,1.26285,1.26285,1.26285
TRUE,5,1631739270,1.26269,1.26269,1.26259,1.26259,1.26278,1.26278,1.2627,1.2627,1.26288,1.26288,1.2628,1.2628
TRUE,6,1631739300,1.26257,1.2626,1.26248,1.26248,1.26267,1.2627,1.26267,1.2627,1.26277,1.26293,1.26277,1.26293
TRUE,1,1631739325,1.26253,1.26253,1.26253,1.26253,1.26276,1.26276,1.26276,1.26276,1.26298,1.26298,1.26298,1.26298
TRUE,3,1631739345,1.26257,1.26257,1.26248,1.26248,1.2628,1.2628,1.2627,1.2627,1.26302,1.26302,1.26293,1.26293
TRUE,4,1631739395,1.26244,1.26244,1.26232,1.26232,1.26266,1.26266,1.26254,1.26254,1.26289,1.26289,1.26277,1.26277
TRUE,8,1631739405,1.26227,1.26233,1.26223,1.26233,1.2625,1.26256,1.26246,1.26256,1.26272,1.26278,1.26268,1.26278
TRUE,3,1631739420,1.26228,1.26236,1.26228,1.26236,1.2625,1.26258,1.2625,1.26258,1.26273,1.26281,1.26273,1.26281
TRUE,1,1631739445,1.26232,1.26232,1.26232,1.26232,1.26254,1.26254,1.26254,1.26254,1.26277,1.26277,1.26277,1.26277
TRUE,2,1631739475,1.26226,1.26231,1.26226,1.26231,1.26248,1.26254,1.26248,1.26254,1.26271,1.26276,1.26271,1.26276
TRUE,4,1631739480,1.26235,1.26235,1.26223,1.26227,1.26258,1.26258,1.26246,1.2625,1.2628,1.2628,1.26268,1.26272
TRUE,1,1631739485,1.26232,1.26232,1.26232,1.26232,1.26254,1.26254,1.26254,1.26254,1.26277,1.26277,1.26277,1.26277
TRUE,1,1631739490,1.26228,1.26228,1.26228,1.26228,1.2625,1.2625,1.2625,1.2625,1.26273,1.26273,1.26273,1.26273
TRUE,2,1631739495,1.26224,1.26228,1.26224,1.26228,1.26246,1.2625,1.26246,1.2625,1.26269,1.26273,1.26269,1.26273
TRUE,4,1631739535,1.26224,1.26226,1.26218,1.26226,1.26246,1.26248,1.2624,1.26248,1.26269,1.26271,1.26263,1.26271
TRUE,6,1631739540,1.2623,1.26252,1.26222,1.26252,1.26252,1.26274,1.26244,1.26274,1.26275,1.26297,1.26267,1.26297
TRUE,3,1631739545,1.26256,1.26274,1.26256,1.26274,1.26278,1.26296,1.26278,1.26296,1.26301,1.26319,1.26301,1.26319
TRUE,2,1631739560,1.26303,1.26303,1.26273,1.26273,1.26326,1.26326,1.26296,1.26296,1.26348,1.26348,1.26318,1.26318
TRUE,6,1631739570,1.2626,1.26263,1.26245,1.26263,1.26282,1.26286,1.26268,1.26286,1.26305,1.26308,1.2629,1.26308
TRUE,1,1631739575,1.26267,1.26267,1.26267,1.26267,1.2629,1.2629,1.2629,1.2629,1.26312,1.26312,1.26312,1.26312
TRUE,2,1631739580,1.26307,1.26307,1.26268,1.26268,1.2633,1.2633,1.2629,1.2629,1.26352,1.26352,1.26313,1.26313
TRUE,1,1631739690,1.26247,1.26247,1.26247,1.26247,1.2627,1.2627,1.2627,1.2627,1.26292,1.26292,1.26292,1.26292
TRUE,4,1631739840,1.26259,1.26291,1.26259,1.26291,1.26282,1.26314,1.26282,1.26314,1.26304,1.26336,1.26304,1.26336
TRUE,4,1631739855,1.26265,1.26291,1.26265,1.26291,1.26288,1.26314,1.26288,1.26314,1.2631,1.26336,1.2631,1.26336
TRUE,1,1631739860,1.26277,1.26277,1.26277,1.26277,1.263,1.263,1.263,1.263,1.26322,1.26322,1.26322,1.26322
TRUE,3,1631739865,1.26265,1.26277,1.26249,1.26249,1.26288,1.263,1.26272,1.26272,1.2631,1.26322,1.26294,1.26294
TRUE,1,1631739940,1.26254,1.26254,1.26254,1.26254,1.26276,1.26276,1.26276,1.26276,1.26299,1.26299,1.26299,1.26299
TRUE,2,1631739970,1.26269,1.26269,1.26252,1.26252,1.26292,1.26292,1.26274,1.26274,1.26314,1.26314,1.26297,1.26297
TRUE,1,1631739985,1.26271,1.26271,1.26271,1.26271,1.26294,1.26294,1.26294,1.26294,1.26316,1.26316,1.26316,1.26316
TRUE,1,1631739990,1.2629,1.2629,1.2629,1.2629,1.26312,1.26312,1.26312,1.26312,1.26335,1.26335,1.26335,1.26335
TRUE,1,1631740045,1.2626,1.2626,1.2626,1.2626,1.26282,1.26282,1.26282,1.26282,1.26305,1.26305,1.26305,1.26305
TRUE,1,1631740220,1.26254,1.26254,1.26254,1.26254,1.26276,1.26276,1.26276,1.26276,1.26299,1.26299,1.26299,1.26299
TRUE,1,1631740225,1.26244,1.26244,1.26244,1.26244,1.26266,1.26266,1.26266,1.26266,1.26289,1.26289,1.26289,1.26289
TRUE,2,1631740250,1.26264,1.26264,1.26244,1.26244,1.26286,1.26286,1.26266,1.26266,1.26309,1.26309,1.26289,1.26289
TRUE,1,1631740280,1.26257,1.26257,1.26257,1.26257,1.2628,1.2628,1.2628,1.2628,1.26302,1.26302,1.26302,1.26302
TRUE,1,1631740285,1.26247,1.26247,1.26247,1.26247,1.2627,1.2627,1.2627,1.2627,1.26292,1.26292,1.26292,1.26292
TRUE,2,1631740345,1.26242,1.26253,1.26242,1.26253,1.26264,1.26276,1.26264,1.26276,1.26287,1.26298,1.26287,1.26298
TRUE,2,1631740490,1.26267,1.26267,1.26253,1.26253,1.2629,1.2629,1.26276,1.26276,1.26312,1.26312,1.26298,1.26298
TRUE,2,1631740610,1.26259,1.26259,1.26254,1.26254,1.26282,1.26282,1.26276,1.26276,1.26304,1.26304,1.26299,1.26299
TRUE,1,1631740980,1.26258,1.26258,1.26258,1.26258,1.2628,1.2628,1.2628,1.2628,1.26303,1.26303,1.26303,1.26303
TRUE,1,1631740995,1.26254,1.26254,1.26254,1.26254,1.26276,1.26276,1.26276,1.26276,1.26299,1.26299,1.26299,1.26299
TRUE,2,1631741060,1.26259,1.26276,1.26259,1.26276,1.26282,1.26298,1.26282,1.26298,1.26304,1.26321,1.26304,1.26321
TRUE,3,1631741075,1.26292,1.263,1.26287,1.26287,1.26314,1.26322,1.2631,1.2631,1.26337,1.26345,1.26332,1.26332
TRUE,1,1631741080,1.26283,1.26283,1.26283,1.26283,1.26306,1.26306,1.26306,1.26306,1.26328,1.26328,1.26328,1.26328
TRUE,2,1631741105,1.26297,1.26297,1.2628,1.2628,1.2632,1.2632,1.26302,1.26302,1.26342,1.26342,1.26325,1.26325
TRUE,1,1631741120,1.26276,1.26276,1.26276,1.26276,1.26298,1.26298,1.26298,1.26298,1.26321,1.26321,1.26321,1.26321
TRUE,2,1631741170,1.26268,1.26268,1.26264,1.26264,1.2629,1.2629,1.26286,1.26286,1.26313,1.26313,1.26309,1.26309
TRUE,1,1631741220,1.2626,1.2626,1.2626,1.2626,1.26282,1.26282,1.26282,1.26282,1.26305,1.26305,1.26305,1.26305
TRUE,1,1631741375,1.26246,1.26246,1.26246,1.26246,1.26268,1.26268,1.26268,1.26268,1.26291,1.26291,1.26291,1.26291
TRUE,2,1631741460,1.26242,1.26242,1.26231,1.26231,1.26264,1.26264,1.26254,1.26254,1.26287,1.26287,1.26276,1.26276
TRUE,3,1631741475,1.26235,1.26244,1.26235,1.26244,1.26258,1.26266,1.26258,1.26266,1.2628,1.26289,1.2628,1.26289
TRUE,2,1631741545,1.26248,1.26248,1.26244,1.26244,1.2627,1.2627,1.26266,1.26266,1.26293,1.26293,1.26289,1.26289
TRUE,5,1631741690,1.26248,1.26268,1.26248,1.26268,1.2627,1.2629,1.2627,1.2629,1.26293,1.26313,1.26293,1.26313
TRUE,1,1631741700,1.26273,1.26273,1.26273,1.26273,1.26296,1.26296,1.26296,1.26296,1.26318,1.26318,1.26318,1.26318
TRUE,1,1631741705,1.26257,1.26257,1.26257,1.26257,1.2628,1.2628,1.2628,1.2628,1.26302,1.26302,1.26302,1.26302
TRUE,1,1631741710,1.26253,1.26253,1.26253,1.26253,1.26276,1.26276,1.26276,1.26276,1.26298,1.26298,1.26298,1.26298
TRUE,1,1631741720,1.26249,1.26249,1.26249,1.26249,1.26272,1.26272,1.26272,1.26272,1.26294,1.26294,1.26294,1.26294
TRUE,2,1631741870,1.26254,1.26259,1.26254,1.26259,1.26276,1.26282,1.26276,1.26282,1.26299,1.26304,1.26299,1.26304
TRUE,1,1631741895,1.26249,1.26249,1.26249,1.26249,1.26272,1.26272,1.26272,1.26272,1.26294,1.26294,1.26294,1.26294
TRUE,1,1631742115,1.26255,1.26255,1.26255,1.26255,1.26278,1.26278,1.26278,1.26278,1.263,1.263,1.263,1.263
TRUE,1,1631742470,1.26249,1.26249,1.26249,1.26249,1.26272,1.26272,1.26272,1.26272,1.26294,1.26294,1.26294,1.26294
TRUE,1,1631742475,1.26244,1.26244,1.26244,1.26244,1.26266,1.26266,1.26266,1.26266,1.26289,1.26289,1.26289,1.26289
TRUE,1,1631742535,1.26239,1.26239,1.26239,1.26239,1.26262,1.26262,1.26262,1.26262,1.26284,1.26284,1.26284,1.26284
TRUE,1,1631742585,1.26235,1.26235,1.26235,1.26235,1.26258,1.26258,1.26258,1.26258,1.2628,1.2628,1.2628,1.2628
TRUE,1,1631742665,1.26242,1.26242,1.26242,1.26242,1.26264,1.26264,1.26264,1.26264,1.26287,1.26287,1.26287,1.26287
TRUE,1,1631742745,1.26238,1.26238,1.26238,1.26238,1.2626,1.2626,1.2626,1.2626,1.26283,1.26283,1.26283,1.26283
TRUE,1,1631742850,1.26242,1.26242,1.26242,1.26242,1.26264,1.26264,1.26264,1.26264,1.26287,1.26287,1.26287,1.26287
TRUE,1,1631742880,1.26246,1.26246,1.26246,1.26246,1.26268,1.26268,1.26268,1.26268,1.26291,1.26291,1.26291,1.26291
TRUE,2,1631742890,1.26242,1.26246,1.26242,1.26246,1.26264,1.26268,1.26264,1.26268,1.26287,1.26291,1.26287,1.26291
TRUE,1,1631742900,1.26242,1.26242,1.26242,1.26242,1.26264,1.26264,1.26264,1.26264,1.26287,1.26287,1.26287,1.26287
TRUE,1,1631742940,1.26246,1.26246,1.26246,1.26246,1.26268,1.26268,1.26268,1.26268,1.26291,1.26291,1.26291,1.26291
TRUE,1,1631743005,1.26242,1.26242,1.26242,1.26242,1.26264,1.26264,1.26264,1.26264,1.26287,1.26287,1.26287,1.26287
TRUE,1,1631743055,1.26246,1.26246,1.26246,1.26246,1.26268,1.26268,1.26268,1.26268,1.26291,1.26291,1.26291,1.26291
TRUE,1,1631743175,1.26242,1.26242,1.26242,1.26242,1.26264,1.26264,1.26264,1.26264,1.26287,1.26287,1.26287,1.26287
TRUE,3,1631743200,1.26246,1.26246,1.26237,1.26237,1.26268,1.26268,1.2626,1.2626,1.26291,1.26291,1.26282,1.26282
TRUE,1,1631743205,1.26243,1.26243,1.26243,1.26243,1.26266,1.26266,1.26266,1.26266,1.26288,1.26288,1.26288,1.26288
TRUE,2,1631743215,1.26239,1.26243,1.26239,1.26243,1.26262,1.26266,1.26262,1.26266,1.26284,1.26288,1.26284,1.26288
TRUE,1,1631743230,1.26238,1.26238,1.26238,1.26238,1.2626,1.2626,1.2626,1.2626,1.26283,1.26283,1.26283,1.26283
TRUE,1,1631743260,1.26234,1.26234,1.26234,1.26234,1.26256,1.26256,1.26256,1.26256,1.26279,1.26279,1.26279,1.26279
TRUE,2,1631743275,1.26238,1.26242,1.26238,1.26242,1.2626,1.26264,1.2626,1.26264,1.26283,1.26287,1.26283,1.26287
TRUE,1,1631743285,1.26236,1.26236,1.26236,1.26236,1.26258,1.26258,1.26258,1.26258,1.26281,1.26281,1.26281,1.26281
TRUE,1,1631743335,1.26232,1.26232,1.26232,1.26232,1.26254,1.26254,1.26254,1.26254,1.26277,1.26277,1.26277,1.26277
TRUE,2,1631743665,1.26227,1.26227,1.26222,1.26222,1.2625,1.2625,1.26244,1.26244,1.26272,1.26272,1.26267,1.26267
TRUE,1,1631743690,1.26226,1.26226,1.26226,1.26226,1.26248,1.26248,1.26248,1.26248,1.26271,1.26271,1.26271,1.26271
TRUE,2,1631743800,1.26226,1.26237,1.26226,1.26237,1.26248,1.26248,1.26248,1.26248,1.26271,1.26271,1.26259,1.26259
TRUE,1,1631743825,1.26234,1.26234,1.26234,1.26234,1.26246,1.26246,1.26246,1.26246,1.26257,1.26257,1.26257,1.26257
TRUE,1,1631743830,1.26236,1.26236,1.26236,1.26236,1.26248,1.26248,1.26248,1.26248,1.26261,1.26261,1.26261,1.26261
TRUE,2,1631743835,1.26233,1.26233,1.26231,1.26231,1.26245,1.26245,1.26242,1.26242,1.26257,1.26257,1.26254,1.26254
TRUE,1,1631743850,1.26233,1.26233,1.26233,1.26233,1.26246,1.26246,1.26246,1.26246,1.26258,1.26258,1.26258,1.26258
TRUE,1,1631743885,1.26231,1.26231,1.26231,1.26231,1.26244,1.26244,1.26244,1.26244,1.26256,1.26256,1.26256,1.26256
TRUE,2,1631743915,1.26235,1.26235,1.2623,1.2623,1.26246,1.26246,1.26242,1.26242,1.26256,1.26256,1.26255,1.26255
TRUE,1,1631743925,1.26234,1.26234,1.26234,1.26234,1.26244,1.26244,1.26244,1.26244,1.26255,1.26255,1.26255,1.26255
TRUE,2,1631743975,1.26231,1.26231,1.26226,1.26226,1.26242,1.26242,1.26238,1.26238,1.26254,1.26254,1.26251,1.26251
TRUE,1,1631743980,1.26224,1.26224,1.26224,1.26224,1.26236,1.26236,1.26236,1.26236,1.26249,1.26249,1.26249,1.26249
TRUE,4,1631744010,1.26222,1.26222,1.26216,1.26216,1.26234,1.26234,1.26227,1.26227,1.26247,1.26247,1.26238,1.26238
TRUE,1,1631744020,1.26218,1.26218,1.26218,1.26218,1.26229,1.26229,1.26229,1.26229,1.2624,1.2624,1.2624,1.2624
TRUE,2,1631744095,1.26215,1.26215,1.26214,1.26214,1.26227,1.26227,1.26225,1.26225,1.26239,1.26239,1.26236,1.26236
TRUE,2,1631744100,1.26215,1.26215,1.26214,1.26214,1.26227,1.26227,1.26224,1.26224,1.26239,1.26239,1.26235,1.26235
TRUE,1,1631744165,1.26212,1.26212,1.26212,1.26212,1.26222,1.26222,1.26222,1.26222,1.26233,1.26233,1.26233,1.26233
TRUE,2,1631744170,1.26215,1.26215,1.26215,1.26215,1.26224,1.26226,1.26224,1.26226,1.26234,1.26238,1.26234,1.26238
TRUE,4,1631744180,1.2622,1.26224,1.2622,1.26224,1.26229,1.26238,1.26229,1.26238,1.26238,1.26252,1.26238,1.26252
TRUE,1,1631744200,1.26225,1.26225,1.26225,1.26225,1.26235,1.26235,1.26235,1.26235,1.26245,1.26245,1.26245,1.26245
TRUE,2,1631744205,1.26222,1.26222,1.26218,1.26218,1.26232,1.26232,1.26229,1.26229,1.26243,1.26243,1.2624,1.2624
TRUE,5,1631744210,1.26216,1.26226,1.26216,1.26224,1.26227,1.26238,1.26227,1.26236,1.26238,1.2625,1.26238,1.26247
TRUE,2,1631744215,1.26228,1.26228,1.26223,1.26223,1.26238,1.26238,1.26234,1.26234,1.26247,1.26247,1.26244,1.26244
TRUE,2,1631744235,1.26218,1.26218,1.26217,1.26217,1.2623,1.2623,1.26228,1.26228,1.26242,1.26242,1.26239,1.26239
TRUE,1,1631744280,1.26215,1.26215,1.26215,1.26215,1.26226,1.26226,1.26226,1.26226,1.26236,1.26236,1.26236,1.26236
TRUE,1,1631744325,1.26211,1.26211,1.26211,1.26211,1.26224,1.26224,1.26224,1.26224,1.26236,1.26236,1.26236,1.26236
TRUE,5,1631744340,1.2621,1.2621,1.26205,1.26209,1.26221,1.26221,1.26216,1.2622,1.26232,1.26232,1.26226,1.26231
TRUE,1,1631744345,1.26207,1.26207,1.26207,1.26207,1.26218,1.26218,1.26218,1.26218,1.26229,1.26229,1.26229,1.26229
TRUE,1,1631744365,1.2621,1.2621,1.2621,1.2621,1.2622,1.2622,1.2622,1.2622,1.2623,1.2623,1.2623,1.2623
TRUE,1,1631744380,1.26206,1.26206,1.26206,1.26206,1.26218,1.26218,1.26218,1.26218,1.26229,1.26229,1.26229,1.26229
TRUE,2,1631744400,1.26207,1.2621,1.26207,1.2621,1.2622,1.26222,1.2622,1.26222,1.26232,1.26234,1.26232,1.26234
TRUE,1,1631744485,1.26214,1.26214,1.26214,1.26214,1.26225,1.26225,1.26225,1.26225,1.26236,1.26236,1.26236,1.26236
TRUE,1,1631744495,1.26209,1.26209,1.26209,1.26209,1.26222,1.26222,1.26222,1.26222,1.26234,1.26234,1.26234,1.26234
TRUE,1,1631744570,1.26205,1.26205,1.26205,1.26205,1.26218,1.26218,1.26218,1.26218,1.2623,1.2623,1.2623,1.2623
TRUE,1,1631744610,1.26204,1.26204,1.26204,1.26204,1.26216,1.26216,1.26216,1.26216,1.26227,1.26227,1.26227,1.26227
TRUE,1,1631744630,1.26207,1.26207,1.26207,1.26207,1.26218,1.26218,1.26218,1.26218,1.26228,1.26228,1.26228,1.26228
TRUE,3,1631744640,1.26208,1.26213,1.26208,1.26213,1.2622,1.26224,1.2622,1.26224,1.26231,1.26236,1.26231,1.26236
TRUE,1,1631744660,1.26215,1.26215,1.26215,1.26215,1.26226,1.26226,1.26226,1.26226,1.26238,1.26238,1.26238,1.26238
TRUE,1,1631744670,1.26213,1.26213,1.26213,1.26213,1.26224,1.26224,1.26224,1.26224,1.26236,1.26236,1.26236,1.26236
TRUE,1,1631744685,1.26215,1.26215,1.26215,1.26215,1.26227,1.26227,1.26227,1.26227,1.26239,1.26239,1.26239,1.26239
TRUE,1,1631744795,1.26217,1.26217,1.26217,1.26217,1.26229,1.26229,1.26229,1.26229,1.26241,1.26241,1.26241,1.26241
TRUE,1,1631744825,1.26221,1.26221,1.26221,1.26221,1.26232,1.26232,1.26232,1.26232,1.26242,1.26242,1.26242,1.26242
TRUE,1,1631744830,1.26217,1.26217,1.26217,1.26217,1.26229,1.26229,1.26229,1.26229,1.26241,1.26241,1.26241,1.26241
TRUE,3,1631744855,1.2622,1.26223,1.2622,1.26221,1.26232,1.26234,1.26232,1.26232,1.26244,1.26245,1.26243,1.26243
TRUE,1,1631744880,1.26224,1.26224,1.26224,1.26224,1.26234,1.26234,1.26234,1.26234,1.26244,1.26244,1.26244,1.26244
TRUE,4,1631744885,1.26218,1.26218,1.26211,1.26211,1.2623,1.2623,1.26222,1.26222,1.26242,1.26242,1.26234,1.26234
TRUE,1,1631744985,1.26213,1.26213,1.26213,1.26213,1.26226,1.26226,1.26226,1.26226,1.26239,1.26239,1.26239,1.26239
TRUE,2,1631745000,1.2621,1.26213,1.2621,1.26213,1.26224,1.26226,1.26224,1.26226,1.26237,1.26239,1.26237,1.26239
TRUE,1,1631745030,1.26217,1.26217,1.26217,1.26217,1.26228,1.26228,1.26228,1.26228,1.26239,1.26239,1.26239,1.26239
TRUE,1,1631745135,1.26215,1.26215,1.26215,1.26215,1.26226,1.26226,1.26226,1.26226,1.26237,1.26237,1.26237,1.26237
TRUE,1,1631745140,1.26215,1.26215,1.26215,1.26215,1.26224,1.26224,1.26224,1.26224,1.26232,1.26232,1.26232,1.26232
TRUE,2,1631745160,1.2621,1.2621,1.26208,1.26208,1.26222,1.26222,1.26219,1.26219,1.26233,1.26233,1.2623,1.2623
TRUE,2,1631745175,1.2621,1.26214,1.2621,1.26214,1.26222,1.26224,1.26222,1.26224,1.26233,1.26234,1.26233,1.26234
TRUE,3,1631745210,1.26216,1.26216,1.26213,1.26215,1.26228,1.26228,1.26223,1.26225,1.26239,1.26239,1.26233,1.26235
