"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,25,1696603210,18.3179,18.3179,18.31584,18.31646,18.3201,18.3201,18.31832,18.31898,18.3223,18.3223,18.3208,18.3215
TRUE,39,1696603215,18.31646,18.3175,18.31436,18.3165,18.31893,18.31973,18.31689,18.31875,18.3214,18.32196,18.31935,18.321
TRUE,25,1696603220,18.3163,18.32,18.3163,18.3199,18.31865,18.32252,18.31865,18.32225,18.321,18.32503,18.321,18.3246
TRUE,32,1696603225,18.3199,18.3259,18.3199,18.3259,18.3225,18.32835,18.3225,18.32835,18.3251,18.3308,18.3251,18.3308
TRUE,28,1696603230,18.3253,18.3253,18.32162,18.32236,18.3278,18.3278,18.32444,18.32493,18.3303,18.3303,18.32725,18.3275
TRUE,21,1696603235,18.32334,18.32443,18.32313,18.32443,18.3258,18.32706,18.3257,18.32702,18.32827,18.3297,18.32827,18.3296
TRUE,36,1696603240,18.32443,18.32695,18.32435,18.32646,18.32706,18.32937,18.32696,18.32923,18.3297,18.3321,18.3295,18.332
TRUE,38,1696603245,18.32668,18.32741,18.3255,18.32683,18.32939,18.3299,18.32745,18.32946,18.3321,18.3324,18.3294,18.3321
TRUE,29,1696603250,18.32683,18.32822,18.32676,18.32817,18.32952,18.33084,18.32938,18.33084,18.3322,18.3335,18.332,18.3335
TRUE,25,1696603255,18.32817,18.32817,18.32664,18.32678,18.33088,18.33088,18.32909,18.32914,18.3336,18.3336,18.3314,18.3315
TRUE,33,1696603260,18.32678,18.32678,18.32418,18.32451,18.32909,18.32914,18.32635,18.32666,18.3314,18.3315,18.3284,18.3288
TRUE,29,1696603265,18.32461,18.32463,18.32447,18.32463,18.3267,18.32686,18.32648,18.32656,18.3288,18.3291,18.3285,18.3285
TRUE,23,1696603270,18.32463,18.32487,18.32428,18.32487,18.32666,18.32724,18.32614,18.32718,18.3287,18.3296,18.328,18.3295
TRUE,24,1696603275,18.32487,18.32535,18.32361,18.32382,18.32724,18.32742,18.3259,18.32611,18.3296,18.3298,18.3282,18.3284
TRUE,54,1696603280,18.32335,18.3238,18.32017,18.32286,18.32532,18.32645,18.32264,18.32513,18.3273,18.3291,18.3248,18.3274
TRUE,54,1696603285,18.32315,18.32895,18.32315,18.32372,18.32562,18.33138,18.32562,18.32642,18.3281,18.3338,18.3281,18.32911
TRUE,58,1696603290,18.3239,18.32577,18.31718,18.31718,18.32658,18.32819,18.31972,18.31972,18.32925,18.33085,18.32225,18.32225
TRUE,26,1696603295,18.31691,18.3176,18.31461,18.31502,18.31952,18.31996,18.31727,18.3176,18.32214,18.32233,18.31985,18.32018
TRUE,13,1696603300,18.31509,18.31555,18.3146,18.3149,18.31764,18.31786,18.31738,18.31754,18.32018,18.32018,18.32001,18.32017
TRUE,48,1696603305,18.3148,18.3149,18.3123,18.3145,18.31748,18.31754,18.31506,18.31708,18.32017,18.32017,18.31756,18.31967
TRUE,43,1696603310,18.3146,18.3157,18.3136,18.3144,18.31714,18.3182,18.31632,18.31687,18.31967,18.32073,18.31905,18.31934
TRUE,45,1696603315,18.3137,18.314,18.3089,18.3121,18.31643,18.3165,18.31176,18.31485,18.31916,18.31916,18.31462,18.3176
TRUE,31,1696603320,18.312,18.31203,18.3109,18.31203,18.31477,18.3148,18.31386,18.3148,18.31754,18.31758,18.31681,18.31758
TRUE,21,1696603325,18.31203,18.3137,18.3119,18.31308,18.31484,18.31618,18.31484,18.31578,18.31766,18.31876,18.31766,18.31849
TRUE,13,1696603330,18.3131,18.3141,18.3131,18.3141,18.3158,18.31642,18.3158,18.31642,18.31849,18.319,18.31834,18.31875
TRUE,30,1696603335,18.31431,18.3206,18.31431,18.31981,18.31694,18.32291,18.31694,18.32249,18.31958,18.32531,18.31958,18.32517
TRUE,36,1696603340,18.31998,18.3213,18.3197,18.3207,18.32263,18.32358,18.3224,18.32323,18.32528,18.32593,18.32508,18.32576
TRUE,44,1696603345,18.3208,18.3221,18.31796,18.318,18.32328,18.3244,18.32064,18.32064,18.32576,18.3267,18.32327,18.32327
TRUE,24,1696603350,18.318,18.3202,18.3179,18.31976,18.32057,18.3224,18.32046,18.32218,18.32314,18.32459,18.32303,18.32459
TRUE,22,1696603355,18.31956,18.3228,18.31822,18.3212,18.32224,18.32434,18.32098,18.32314,18.32492,18.32588,18.32374,18.32509
TRUE,24,1696603360,18.3209,18.3212,18.31859,18.3212,18.323,18.32363,18.32132,18.3236,18.32509,18.32616,18.32364,18.32599
TRUE,35,1696603365,18.3212,18.326,18.32095,18.3259,18.32362,18.32864,18.3234,18.3285,18.32604,18.33128,18.32586,18.33111
TRUE,34,1696603370,18.3258,18.326,18.3234,18.3234,18.32846,18.32856,18.32608,18.32608,18.33111,18.33111,18.32876,18.32876
TRUE,35,1696603375,18.3235,18.3242,18.32081,18.32081,18.32613,18.32666,18.3237,18.32372,18.32876,18.32923,18.3266,18.32663
TRUE,21,1696603380,18.3212,18.3255,18.32117,18.3255,18.32392,18.32812,18.32392,18.32812,18.32663,18.33073,18.32663,18.33073
TRUE,24,1696603385,18.3258,18.3272,18.3253,18.32686,18.32826,18.3296,18.32802,18.3294,18.33073,18.33228,18.33073,18.33193
TRUE,33,1696603390,18.32691,18.3315,18.32691,18.3311,18.32942,18.33408,18.32942,18.3338,18.33193,18.33675,18.33193,18.3365
TRUE,34,1696603395,18.33109,18.3316,18.32928,18.3313,18.33374,18.33404,18.332,18.33366,18.3364,18.33677,18.33473,18.33603
TRUE,17,1696603400,18.3315,18.3321,18.3314,18.3318,18.33396,18.33438,18.33375,18.3341,18.33641,18.33666,18.3361,18.3364
TRUE,17,1696603405,18.3317,18.3317,18.3314,18.3315,18.33395,18.33404,18.33384,18.33399,18.3362,18.33648,18.3362,18.33648
TRUE,29,1696603410,18.3318,18.3318,18.32516,18.3267,18.33414,18.33414,18.32793,18.329,18.33648,18.33648,18.3307,18.33131
TRUE,28,1696603415,18.3268,18.3283,18.3264,18.32657,18.32906,18.33026,18.32874,18.32888,18.33131,18.33243,18.33097,18.3312
TRUE,32,1696603420,18.3265,18.3286,18.3258,18.3278,18.32878,18.33054,18.3282,18.33012,18.33106,18.33249,18.3304,18.33245
TRUE,12,1696603425,18.3277,18.3277,18.3264,18.3272,18.32996,18.32996,18.32871,18.32932,18.33221,18.33221,18.33102,18.33144
TRUE,28,1696603430,18.3284,18.3286,18.3255,18.3277,18.33036,18.33046,18.32817,18.32968,18.33232,18.33232,18.33084,18.33165
TRUE,27,1696603435,18.3273,18.3284,18.3273,18.3281,18.32948,18.33047,18.32948,18.33036,18.33165,18.33264,18.33165,18.33263
TRUE,40,1696603440,18.32748,18.3281,18.31856,18.3193,18.33018,18.3305,18.32113,18.322,18.33289,18.33289,18.3237,18.32471
TRUE,28,1696603445,18.3192,18.3223,18.3192,18.32166,18.32196,18.32481,18.32196,18.32442,18.32471,18.32742,18.32458,18.32719
TRUE,21,1696603450,18.3212,18.3212,18.31998,18.31998,18.324,18.324,18.32266,18.32266,18.3268,18.3268,18.32533,18.32533
TRUE,17,1696603455,18.32,18.3205,18.316,18.316,18.32266,18.32296,18.31856,18.31856,18.32533,18.32567,18.32111,18.32111
TRUE,33,1696603460,18.3159,18.3159,18.31,18.3104,18.318,18.318,18.31254,18.3129,18.32009,18.32009,18.31497,18.3154
TRUE,42,1696603465,18.3142,18.3143,18.3108,18.3139,18.31638,18.31653,18.31316,18.3162,18.31856,18.31876,18.31551,18.31849
TRUE,28,1696603470,18.3138,18.3138,18.311,18.311,18.31614,18.31614,18.31348,18.3136,18.31849,18.31849,18.31595,18.31621
TRUE,34,1696603475,18.3111,18.3118,18.3103,18.3117,18.31354,18.31438,18.31314,18.31438,18.31597,18.31707,18.31583,18.31707
TRUE,41,1696603480,18.31179,18.3133,18.3103,18.3108,18.31466,18.31569,18.31274,18.31318,18.31752,18.31808,18.31517,18.31555
TRUE,18,1696603485,18.311,18.3127,18.30967,18.3127,18.31346,18.31527,18.3123,18.31512,18.31591,18.31808,18.31494,18.31755
TRUE,33,1696603490,18.3127,18.3133,18.31208,18.3126,18.3152,18.31568,18.31472,18.315,18.31769,18.31805,18.31728,18.31741
TRUE,31,1696603495,18.3127,18.3127,18.3083,18.30856,18.31506,18.31506,18.31104,18.31128,18.31741,18.31741,18.31379,18.314
TRUE,34,1696603500,18.3084,18.313,18.3082,18.3129,18.31094,18.31533,18.31079,18.31525,18.31348,18.31766,18.31338,18.3176
TRUE,17,1696603505,18.3129,18.31435,18.31256,18.31356,18.3153,18.31662,18.31524,18.31593,18.3177,18.31889,18.3177,18.3183
TRUE,21,1696603510,18.31381,18.31452,18.31317,18.31321,18.31613,18.31674,18.3156,18.31572,18.31845,18.31922,18.31804,18.31822
TRUE,18,1696603515,18.31331,18.31358,18.30927,18.30927,18.31576,18.3159,18.31194,18.31194,18.31822,18.31822,18.31461,18.31461
TRUE,39,1696603520,18.30927,18.30927,18.3016,18.3047,18.31188,18.31188,18.3041,18.30634,18.3145,18.3145,18.3066,18.30799
TRUE,11,1696603525,18.3047,18.3047,18.3006,18.3006,18.30642,18.3066,18.30304,18.30304,18.30815,18.3085,18.30548,18.30548
TRUE,26,1696603530,18.29975,18.30166,18.29959,18.30166,18.30222,18.3041,18.30207,18.30391,18.3047,18.30657,18.30439,18.30616
TRUE,10,1696603535,18.30159,18.3018,18.30114,18.30114,18.30388,18.30417,18.30347,18.30347,18.30616,18.30654,18.3058,18.3058
TRUE,17,1696603540,18.30114,18.3014,18.29993,18.30111,18.30337,18.30358,18.30254,18.30358,18.3056,18.30606,18.30514,18.30606
TRUE,33,1696603545,18.30238,18.3088,18.30231,18.30728,18.30491,18.31098,18.3048,18.30989,18.30744,18.31315,18.3073,18.3125
TRUE,23,1696603550,18.30759,18.30802,18.30529,18.30564,18.31004,18.31038,18.30763,18.30806,18.3125,18.31273,18.30997,18.31049
TRUE,25,1696603555,18.30564,18.30778,18.30361,18.30361,18.30814,18.3098,18.30606,18.30606,18.31063,18.31196,18.30852,18.30852
TRUE,17,1696603560,18.30269,18.30468,18.30217,18.30465,18.30534,18.30732,18.30482,18.3073,18.30798,18.30996,18.30714,18.30995
TRUE,24,1696603565,18.30465,18.30483,18.30366,18.30404,18.3074,18.30752,18.30623,18.30674,18.31015,18.31023,18.3088,18.30945
TRUE,17,1696603570,18.3041,18.306,18.3041,18.306,18.30678,18.30864,18.30678,18.30864,18.30945,18.31129,18.30944,18.31129
TRUE,37,1696603575,18.3061,18.3093,18.30403,18.3093,18.3087,18.31191,18.30676,18.31191,18.31129,18.31452,18.3095,18.31452
TRUE,21,1696603580,18.30907,18.31186,18.30907,18.31186,18.31175,18.31441,18.31175,18.31438,18.31443,18.31702,18.31443,18.3169
TRUE,23,1696603585,18.31169,18.31238,18.31152,18.31177,18.31424,18.31489,18.31398,18.31402,18.3168,18.3174,18.31628,18.31628
TRUE,25,1696603590,18.31177,18.31632,18.31171,18.31597,18.3141,18.31886,18.31399,18.31794,18.31643,18.3214,18.31627,18.3199
TRUE,30,1696603595,18.31607,18.31611,18.31374,18.31374,18.31798,18.31798,18.31602,18.31612,18.3199,18.3199,18.3182,18.3185
TRUE,18,1696603600,18.31374,18.31449,18.31374,18.31434,18.31602,18.317,18.31602,18.31687,18.3183,18.31952,18.3183,18.3194
TRUE,16,1696603605,18.3143,18.31607,18.31421,18.31607,18.31675,18.31856,18.31675,18.31856,18.3192,18.32104,18.3192,18.32104
TRUE,19,1696603610,18.31607,18.31726,18.31534,18.31652,18.3187,18.31987,18.31806,18.31914,18.32132,18.3225,18.32079,18.32175
TRUE,10,1696603615,18.31656,18.31811,18.31647,18.31769,18.31912,18.3207,18.31902,18.32041,18.32169,18.3233,18.32158,18.32313
TRUE,17,1696603620,18.31775,18.31814,18.316,18.31634,18.32049,18.32075,18.31868,18.31902,18.32323,18.32336,18.32135,18.32171
TRUE,14,1696603625,18.3166,18.3171,18.3166,18.3171,18.31922,18.31978,18.31922,18.31978,18.32183,18.32245,18.32183,18.32245
TRUE,10,1696603630,18.317,18.31715,18.31654,18.31715,18.31972,18.31978,18.31936,18.31977,18.32245,18.32245,18.32217,18.32239
TRUE,14,1696603635,18.3171,18.3182,18.3171,18.31751,18.31977,18.32081,18.31977,18.3198,18.32244,18.32342,18.3221,18.3221
TRUE,13,1696603640,18.31743,18.31743,18.31656,18.31656,18.31976,18.31976,18.3192,18.3192,18.3221,18.3221,18.32183,18.32183
TRUE,26,1696603645,18.31681,18.31681,18.31498,18.31551,18.31932,18.31946,18.31708,18.31796,18.32183,18.3221,18.319,18.3204
TRUE,39,1696603650,18.3149,18.31696,18.3136,18.31696,18.3174,18.31952,18.3161,18.31952,18.3199,18.32207,18.3183,18.32207
TRUE,25,1696603655,18.31692,18.31808,18.31582,18.31808,18.3195,18.32059,18.31831,18.32054,18.32207,18.3231,18.3208,18.323
TRUE,15,1696603660,18.31808,18.31808,18.31622,18.3163,18.32049,18.32049,18.31861,18.31865,18.3229,18.3229,18.321,18.321
TRUE,23,1696603665,18.31607,18.3161,18.31242,18.31273,18.31848,18.3185,18.31511,18.31511,18.3209,18.3209,18.31749,18.31749
TRUE,13,1696603670,18.31273,18.31445,18.31273,18.31445,18.31523,18.31714,18.3152,18.31714,18.31773,18.31982,18.31766,18.31982
TRUE,8,1696603675,18.31436,18.31436,18.30876,18.30913,18.31698,18.31698,18.31132,18.31175,18.3196,18.3196,18.31362,18.31437
TRUE,15,1696603680,18.30896,18.30908,18.30792,18.30827,18.31164,18.3117,18.31051,18.31076,18.31433,18.31433,18.3131,18.31326
TRUE,17,1696603685,18.30803,18.31093,18.30791,18.31093,18.31064,18.31349,18.31036,18.31349,18.31326,18.31605,18.3128,18.31605
TRUE,18,1696603690,18.311,18.31137,18.30981,18.30981,18.3137,18.31394,18.31244,18.31244,18.31641,18.31657,18.31506,18.31506
TRUE,23,1696603695,18.30797,18.3089,18.30677,18.3083,18.31028,18.31126,18.30928,18.31078,18.3126,18.31362,18.31179,18.31327
TRUE,25,1696603700,18.3085,18.3095,18.3082,18.30946,18.31105,18.31206,18.3106,18.31204,18.3136,18.31463,18.3129,18.31462
TRUE,11,1696603705,18.30894,18.30898,18.30868,18.30878,18.31172,18.31172,18.3114,18.3114,18.31451,18.31451,18.31402,18.31402
TRUE,18,1696603710,18.3079,18.30847,18.30766,18.30847,18.3104,18.31102,18.31008,18.31102,18.3129,18.31356,18.3124,18.31356
TRUE,40,1696603715,18.30847,18.31298,18.30784,18.31121,18.31098,18.3154,18.31022,18.31359,18.3135,18.31783,18.3126,18.31597
TRUE,21,1696603720,18.31066,18.31066,18.30898,18.30997,18.31322,18.31322,18.31161,18.3124,18.31577,18.31577,18.31424,18.31482
TRUE,14,1696603725,18.31078,18.31188,18.31078,18.31188,18.3131,18.31448,18.3131,18.31448,18.31541,18.31708,18.31541,18.31708
TRUE,13,1696603730,18.312,18.31223,18.31122,18.31223,18.31454,18.31483,18.31378,18.31483,18.31708,18.31743,18.31627,18.31743
TRUE,16,1696603735,18.3126,18.3126,18.30969,18.30969,18.31502,18.31524,18.31212,18.31222,18.31743,18.31789,18.31456,18.31475
TRUE,17,1696603740,18.30963,18.31165,18.30963,18.31103,18.31219,18.31402,18.31219,18.3134,18.31475,18.3164,18.31475,18.31577
TRUE,14,1696603745,18.31116,18.31135,18.31094,18.31112,18.31346,18.31374,18.31346,18.31366,18.31577,18.3163,18.31577,18.3162
TRUE,20,1696603750,18.3114,18.31216,18.3112,18.3119,18.3138,18.31462,18.3138,18.31443,18.3162,18.31707,18.3162,18.31696
TRUE,21,1696603755,18.3122,18.31494,18.3122,18.31491,18.31482,18.31752,18.31482,18.3175,18.31743,18.32011,18.31743,18.3201
TRUE,18,1696603760,18.314,18.31417,18.31288,18.31417,18.31645,18.31688,18.3155,18.31654,18.3189,18.31958,18.318,18.3189
TRUE,31,1696603765,18.3144,18.3145,18.31403,18.3144,18.31665,18.317,18.31646,18.3168,18.3189,18.3195,18.3188,18.3192
TRUE,19,1696603770,18.31443,18.3151,18.31443,18.3147,18.317,18.3175,18.31685,18.31695,18.31958,18.3199,18.3191,18.3192
TRUE,29,1696603775,18.3147,18.3156,18.3122,18.3155,18.3169,18.3172,18.31425,18.31715,18.3191,18.3194,18.316,18.3188
TRUE,29,1696603780,18.3155,18.3156,18.30924,18.30924,18.3172,18.3172,18.31127,18.31127,18.3189,18.3189,18.3133,18.3133
TRUE,25,1696603785,18.30924,18.3111,18.30904,18.3106,18.31117,18.31306,18.31107,18.3128,18.3131,18.31501,18.3131,18.31501
TRUE,17,1696603790,18.3107,18.3124,18.3107,18.3121,18.31286,18.31432,18.31286,18.31422,18.31501,18.31634,18.31501,18.31634
TRUE,33,1696603795,18.3122,18.3157,18.3122,18.3138,18.31427,18.31758,18.31427,18.31606,18.31634,18.31945,18.31634,18.31833
TRUE,47,1696603800,18.3138,18.3204,18.3138,18.3203,18.31602,18.3227,18.31602,18.32264,18.31824,18.32511,18.31824,18.32498
TRUE,39,1696603805,18.3197,18.32506,18.3197,18.3223,18.3223,18.32758,18.32195,18.3248,18.3249,18.3301,18.3242,18.3273
TRUE,37,1696603810,18.3229,18.32474,18.32196,18.32474,18.32525,18.32742,18.32423,18.32727,18.3276,18.33011,18.3265,18.3298
TRUE,48,1696603815,18.32523,18.32523,18.32281,18.3251,18.32752,18.32752,18.32516,18.32725,18.3298,18.3299,18.3275,18.3294
TRUE,40,1696603820,18.325,18.32774,18.3246,18.327,18.3271,18.33012,18.32663,18.3294,18.3292,18.3325,18.32866,18.33181
TRUE,19,1696603825,18.3272,18.32762,18.3269,18.3269,18.32962,18.33016,18.32956,18.32962,18.33203,18.3327,18.33203,18.33235
TRUE,38,1696603830,18.327,18.3307,18.327,18.32942,18.32968,18.33325,18.32968,18.33216,18.33235,18.3358,18.3322,18.3349
TRUE,21,1696603835,18.32942,18.32942,18.32834,18.32879,18.33206,18.33206,18.33114,18.33134,18.3347,18.3347,18.3339,18.3339
TRUE,17,1696603840,18.32879,18.32879,18.32693,18.3272,18.33144,18.33144,18.3287,18.3287,18.3341,18.3341,18.33021,18.33021
TRUE,12,1696603845,18.32779,18.32779,18.32622,18.32662,18.3293,18.3293,18.32788,18.32812,18.3308,18.3308,18.32955,18.32963
TRUE,26,1696603850,18.32652,18.32662,18.3241,18.3243,18.32804,18.32812,18.32606,18.32631,18.32955,18.32963,18.32797,18.32832
TRUE,24,1696603855,18.3245,18.3248,18.3207,18.3208,18.32641,18.32656,18.32281,18.32281,18.32832,18.32832,18.32467,18.32482
TRUE,34,1696603860,18.3203,18.3206,18.3184,18.3206,18.32214,18.32238,18.32004,18.32238,18.32397,18.32417,18.32167,18.32417
TRUE,25,1696603865,18.3204,18.3205,18.3194,18.3202,18.32213,18.32231,18.3212,18.32194,18.32386,18.32419,18.32299,18.32368
TRUE,23,1696603870,18.32,18.32,18.318,18.3185,18.32184,18.32184,18.31982,18.32051,18.32368,18.32368,18.32163,18.32252
TRUE,17,1696603875,18.3188,18.3188,18.3185,18.3185,18.32079,18.32104,18.32046,18.3205,18.32278,18.32327,18.32241,18.3225
TRUE,9,1696603880,18.3185,18.3185,18.3184,18.3185,18.32062,18.32062,18.32002,18.32006,18.32273,18.32273,18.32163,18.32163
TRUE,11,1696603885,18.3185,18.3185,18.3185,18.3185,18.3201,18.32086,18.3201,18.32086,18.32171,18.32322,18.32171,18.32322
TRUE,17,1696603890,18.3185,18.3187,18.3171,18.3175,18.32077,18.32111,18.31962,18.31982,18.32304,18.32352,18.32214,18.32215
TRUE,15,1696603895,18.3175,18.3175,18.31684,18.317,18.32004,18.32004,18.3193,18.31944,18.32259,18.32259,18.32172,18.32188
TRUE,33,1696603900,18.3169,18.3189,18.3169,18.3175,18.31939,18.32106,18.31939,18.31983,18.32188,18.32348,18.32188,18.32216
TRUE,26,1696603905,18.3177,18.3208,18.3177,18.31911,18.31998,18.32254,18.31998,18.3212,18.32226,18.32484,18.32226,18.32328
TRUE,21,1696603910,18.31911,18.3215,18.31911,18.3212,18.32124,18.32371,18.32121,18.32322,18.32337,18.32592,18.3231,18.32523
TRUE,23,1696603915,18.3215,18.3239,18.32126,18.32374,18.32359,18.32634,18.32299,18.32626,18.32568,18.32895,18.32472,18.32877
TRUE,33,1696603920,18.32374,18.32848,18.32374,18.32528,18.32634,18.33039,18.32634,18.32734,18.32895,18.3323,18.32888,18.3294
TRUE,28,1696603925,18.32517,18.32601,18.32457,18.32535,18.32728,18.32816,18.32694,18.32758,18.3294,18.3303,18.3292,18.3298
TRUE,40,1696603930,18.3254,18.3261,18.32036,18.3205,18.3276,18.32818,18.32208,18.32215,18.3298,18.33027,18.3238,18.3238
TRUE,29,1696603935,18.3203,18.3211,18.31712,18.31814,18.32205,18.3226,18.31951,18.32032,18.3238,18.3244,18.3217,18.3225
TRUE,39,1696603940,18.31837,18.31868,18.3174,18.31777,18.32054,18.32089,18.3196,18.31978,18.3227,18.3231,18.3218,18.3218
TRUE,19,1696603945,18.3176,18.31787,18.31296,18.31318,18.3197,18.31984,18.31563,18.31574,18.3218,18.322,18.3183,18.3183
TRUE,40,1696603950,18.31351,18.31366,18.31056,18.31119,18.3159,18.31603,18.31313,18.31384,18.3183,18.3184,18.3157,18.3165
TRUE,25,1696603955,18.3109,18.31546,18.31069,18.3123,18.31355,18.31814,18.31352,18.3152,18.3162,18.32082,18.3162,18.31811
TRUE,17,1696603960,18.31221,18.3129,18.3119,18.3127,18.31503,18.31559,18.31469,18.31542,18.31785,18.31828,18.31747,18.31815
TRUE,23,1696603965,18.3128,18.31418,18.31255,18.31283,18.31548,18.31686,18.31534,18.31548,18.31815,18.31955,18.3181,18.31813
TRUE,25,1696603970,18.31283,18.31516,18.3126,18.31382,18.31564,18.31768,18.31532,18.31632,18.31846,18.3202,18.31803,18.31883
TRUE,14,1696603975,18.31332,18.31639,18.31314,18.31639,18.31608,18.319,18.31562,18.319,18.31883,18.3216,18.3181,18.3216
TRUE,15,1696603980,18.31629,18.31656,18.31574,18.31574,18.31896,18.3191,18.31856,18.31856,18.32163,18.32163,18.32137,18.32137
TRUE,16,1696603985,18.31574,18.31613,18.31567,18.31575,18.31852,18.3188,18.31839,18.31843,18.3213,18.32146,18.32111,18.32111
TRUE,34,1696603990,18.31575,18.3169,18.3141,18.3169,18.3185,18.31931,18.31652,18.31931,18.32126,18.32172,18.3189,18.32172
TRUE,1,1696603995,18.31652,18.31652,18.31652,18.31652,18.31912,18.31912,18.31912,18.31912,18.32172,18.32172,18.32172,18.32172
TRUE,19,1696604000,18.3167,18.3167,18.31531,18.31626,18.31921,18.31921,18.31785,18.31873,18.32172,18.32172,18.32035,18.3212
TRUE,13,1696604005,18.31616,18.31629,18.31594,18.3161,18.31847,18.31858,18.31813,18.31815,18.32078,18.3209,18.3202,18.3202
TRUE,26,1696604010,18.3161,18.31636,18.31505,18.31636,18.3184,18.31878,18.31718,18.31863,18.3207,18.3212,18.3192,18.3209
TRUE,29,1696604015,18.31636,18.32397,18.31636,18.32397,18.31868,18.32642,18.31868,18.32642,18.321,18.32888,18.321,18.32888
TRUE,28,1696604020,18.32397,18.3277,18.32397,18.32769,18.32633,18.33014,18.32633,18.32994,18.32869,18.33258,18.32869,18.3322
TRUE,16,1696604025,18.32769,18.328,18.3275,18.3279,18.33,18.33012,18.32976,18.33005,18.3323,18.3323,18.33202,18.3322
TRUE,18,1696604030,18.3279,18.3279,18.32537,18.32754,18.3301,18.3301,18.32738,18.32986,18.3323,18.3323,18.3294,18.33217
TRUE,18,1696604035,18.32754,18.32755,18.3272,18.32755,18.32982,18.32992,18.32948,18.32957,18.3321,18.3323,18.33151,18.33159
TRUE,15,1696604040,18.32728,18.32757,18.32478,18.32508,18.32944,18.32968,18.32729,18.32753,18.33159,18.33183,18.3298,18.32998
TRUE,16,1696604045,18.32545,18.32729,18.32525,18.32721,18.32772,18.32933,18.32755,18.32929,18.32998,18.33137,18.32985,18.33137
TRUE,17,1696604050,18.32721,18.32721,18.32495,18.32536,18.32937,18.32937,18.32726,18.32758,18.33153,18.33153,18.32957,18.3298
TRUE,26,1696604055,18.32525,18.32588,18.32472,18.32545,18.32752,18.32813,18.32716,18.32768,18.3298,18.3305,18.3296,18.3299
TRUE,26,1696604060,18.3249,18.3275,18.3249,18.3273,18.3274,18.32982,18.3274,18.32974,18.3299,18.33218,18.3299,18.33218
TRUE,22,1696604065,18.32771,18.3308,18.32721,18.32721,18.33,18.3328,18.32961,18.32961,18.3323,18.33497,18.33201,18.33201
TRUE,10,1696604070,18.32744,18.32744,18.32639,18.32663,18.32972,18.32972,18.32864,18.32876,18.33201,18.33201,18.3309,18.3309
TRUE,21,1696604075,18.3269,18.32699,18.32545,18.3255,18.3289,18.32904,18.32788,18.3279,18.3309,18.33124,18.3303,18.3303
TRUE,24,1696604080,18.3255,18.32987,18.3255,18.3293,18.328,18.3321,18.328,18.33174,18.33049,18.33434,18.33049,18.33417
TRUE,28,1696604085,18.32902,18.3299,18.329,18.3295,18.33152,18.3321,18.33135,18.33168,18.33402,18.33431,18.3337,18.33387
TRUE,29,1696604090,18.3296,18.33154,18.32932,18.33154,18.33185,18.33356,18.33156,18.33356,18.3341,18.33558,18.3338,18.33558
TRUE,26,1696604095,18.33139,18.33139,18.3292,18.3295,18.33348,18.33348,18.3317,18.33188,18.33558,18.33558,18.33417,18.33427
TRUE,24,1696604100,18.32956,18.32956,18.32735,18.3275,18.33192,18.33192,18.32975,18.3298,18.33427,18.33427,18.3321,18.3321
TRUE,20,1696604105,18.3275,18.3275,18.3268,18.3271,18.32984,18.32984,18.32915,18.3294,18.33219,18.33219,18.3315,18.3317
TRUE,20,1696604110,18.3271,18.3307,18.3271,18.3307,18.3295,18.333,18.3295,18.333,18.3319,18.3353,18.3319,18.3353
TRUE,35,1696604115,18.3318,18.3318,18.32785,18.3295,18.3335,18.33384,18.33032,18.33171,18.3352,18.33608,18.3328,18.33392
TRUE,7,1696604120,18.3294,18.3294,18.329,18.3294,18.33166,18.33178,18.33146,18.33178,18.33392,18.33416,18.33391,18.33416
TRUE,13,1696604125,18.3291,18.33154,18.3291,18.3303,18.3316,18.33304,18.33159,18.33238,18.3341,18.33455,18.334,18.33446
TRUE,12,1696604130,18.3303,18.3309,18.3303,18.3309,18.33236,18.33282,18.33236,18.33282,18.33441,18.3348,18.33441,18.33474
TRUE,20,1696604135,18.3308,18.3311,18.3303,18.3303,18.33277,18.33297,18.33262,18.33262,18.33474,18.33494,18.33474,18.33494
TRUE,21,1696604140,18.3304,18.3307,18.3301,18.3306,18.33267,18.33295,18.33249,18.3329,18.33494,18.3352,18.33468,18.3352
TRUE,8,1696604145,18.3301,18.3308,18.3301,18.3308,18.33265,18.33288,18.33254,18.33282,18.3352,18.3352,18.33485,18.33485
TRUE,14,1696604150,18.3309,18.3309,18.3297,18.33043,18.33296,18.33296,18.33199,18.33266,18.33501,18.33503,18.33428,18.33488
TRUE,26,1696604155,18.33078,18.33078,18.3268,18.3269,18.33296,18.33296,18.3294,18.32945,18.33513,18.33513,18.332,18.332
TRUE,26,1696604160,18.327,18.3288,18.32698,18.3285,18.3295,18.33128,18.32949,18.33085,18.332,18.33375,18.332,18.3332
TRUE,22,1696604165,18.3278,18.3317,18.3278,18.3313,18.33032,18.33377,18.3303,18.33357,18.33283,18.33584,18.33281,18.33584
TRUE,31,1696604170,18.3314,18.3317,18.328,18.3282,18.33362,18.33403,18.33064,18.33084,18.33584,18.33648,18.33321,18.33349
TRUE,35,1696604175,18.3281,18.3281,18.3242,18.3242,18.3308,18.3308,18.32668,18.32668,18.33349,18.33349,18.32916,18.32916
