Date,Open,High,Low,Close
19700908,82.830002,83.690002,81.480003,83.040001
19700909,83.040001,83.779999,81.900002,82.790001
19700910,82.790001,82.980003,81.620003,82.300003
19700911,82.300003,83.190002,81.809998,82.519997
19700914,82.519997,83.129997,81.43,82.07
19700915,82.07,82.110001,80.75,81.360001
19700916,81.360001,82.57,80.610001,81.790001
19700917,81.790001,83.089996,81.510002,82.290001
19700918,82.290001,83.5,81.769997,82.620003
19700921,82.620003,83.150002,81.519997,81.910004
19700922,81.910004,82.239998,80.82,81.860001
19700923,81.860001,83.150002,81.519997,81.910004
19700924,81.910004,82.239998,80.82,81.660004
19700925,81.660004,83.599998,81.410004,82.830002
19700928,82.830002,84.559998,82.610001,83.910004
19700929,83.910004,84.57,83.110001,83.860001
19700930,83.860001,84.989998,82.779999,84.300003
19701001,84.300003,84.699997,83.459999,84.32
19701002,84.32,85.559998,84.059998,85.160004
19701005,85.160004,86.989998,85.010002,86.470001
19701006,86.470001,87.75,86.040001,86.849998
19701007,86.849998,87.470001,85.550003,86.889999
19701008,86.889999,87.370003,85.550003,85.949997
19701009,85.949997,86.25,84.540001,85.080002
19701012,85.050003,85.050003,83.580002,84.169998
19701013,84.169998,84.699997,83.239998,84.059998
19701014,84.059998,84.830002,83.419998,84.190002
19701015,84.190002,85.279999,83.82,84.650002
19701016,84.650002,85.209999,83.830002,84.279999
19701019,84.279999,84.290001,82.809998,83.150002
19701020,83.150002,84.190002,82.620003,83.639999
19701021,83.639999,84.720001,83.209999,83.660004
19701022,83.660004,84.040001,82.769997,83.379997
19701023,83.379997,84.300003,82.910004,83.769997
19701026,83.769997,84.260002,82.889999,83.309998
19701027,83.309998,83.730003,82.519997,83.120003
19701028,83.120003,83.809998,82.290001,83.43
19701029,83.43,84.099998,82.82,83.360001
19701030,83.360001,83.800003,82.519997,83.25
19701102,83.25,83.989998,82.660004,83.510002
19701103,83.510002,84.769997,83.209999,84.220001
19701104,84.220001,85.260002,83.82,84.389999
19701105,84.389999,84.790001,83.529999,84.099998
19701106,84.099998,84.730003,83.550003,84.220001
19701109,84.220001,85.269997,83.82,84.669998
19701110,84.669998,85.690002,84.18,84.790001
19701111,84.790001,86.239998,84.690002,85.029999
19701112,85.029999,85.540001,83.809998,84.150002
19701113,84.150002,84.330002,82.919998,83.370003
19701116,83.370003,83.75,82.339996,83.239998
19701117,83.239998,84.169998,82.809998,83.470001
19701118,83.470001,83.529999,82.410004,82.790001
19701119,82.790001,83.480003,82.230003,82.910004
19701120,82.910004,84.059998,82.489998,83.720001
19701123,83.720001,84.919998,83.470001,84.239998
19701124,84.239998,85.18,83.589996,84.779999
19701125,84.779999,85.699997,84.349998,85.089996
19701127,85.089996,86.209999,84.669998,85.93
19701130,85.93,87.599998,85.790001,87.199997
19701201,87.199997,88.610001,86.110001,87.470001
19701202,87.470001,88.830002,86.720001,88.480003
19701203,88.480003,89.870003,88.110001,88.900002
19701204,88.900002,89.889999,88.120003,89.459999
19701207,89.459999,90.389999,88.760002,89.940002
19701208,89.940002,90.470001,88.870003,89.470001
19701209,89.470001,90.029999,88.480003,89.540001
19701210,89.540001,90.870003,89.010002,89.919998
19701211,89.919998,90.93,89.440002,90.260002
19701214,90.260002,90.809998,89.279999,89.800003
19701215,89.800003,90.32,88.93,89.660004
19701216,89.660004,90.220001,88.769997,89.720001
19701217,89.720001,90.610001,89.309998,90.040001
19701218,90.040001,90.769997,89.419998,90.220001
19701221,90.220001,90.769997,89.360001,89.940002
19701222,89.940002,90.839996,89.349998,90.040001
19701223,90.040001,90.860001,89.349998,90.099998
19701224,90.099998,91.080002,89.809998,90.610001
19701228,90.610001,91.489998,90.279999,91.089996
19701229,91.089996,92.379997,90.730003,92.080002
19701230,92.080002,92.989998,91.599998,92.269997
19701231,92.269997,92.790001,91.360001,92.150002
19710104,92.150002,92.190002,90.639999,91.150002
19710105,91.150002,92.279999,90.690002,91.800003
19710106,91.800003,93.0,91.5,92.349998
19710107,92.349998,93.260002,91.75,92.379997
19710108,92.379997,93.019997,91.599998,92.190002
19710111,92.190002,92.669998,90.989998,91.980003
19710112,91.980003,93.279999,91.629997,92.720001
19710113,92.720001,93.660004,91.879997,92.559998
19710114,92.559998,93.360001,91.669998,92.800003
19710115,92.800003,93.940002,92.25,93.029999
19710118,93.029999,94.110001,92.629997,93.410004
19710119,93.410004,94.279999,92.849998,93.760002
19710120,93.760002,94.529999,93.07,93.779999
19710121,93.779999,94.690002,93.150002,94.190002
19710122,94.190002,95.529999,93.959999,94.879997
19710125,94.879997,95.93,94.160004,95.279999
19710126,95.279999,96.360001,94.690002,95.589996
19710127,95.589996,95.779999,93.959999,94.889999
19710128,94.889999,95.779999,94.120003,95.209999
19710129,95.209999,96.489998,94.790001,95.879997
19710201,95.879997,97.050003,95.379997,96.419998
19710202,96.419998,97.190002,95.599998,96.43
19710203,96.43,97.190002,95.580002,96.629997
19710204,96.629997,97.260002,95.690002,96.620003
19710205,96.620003,97.580002,95.839996,96.93
19710208,96.93,98.040001,96.129997,97.449997
19710209,97.449997,98.5,96.900002,97.510002
19710210,97.510002,97.970001,96.230003,97.389999
19710211,97.389999,98.489998,96.989998,97.910004
19710212,97.910004,98.959999,97.559998,98.43
19710216,98.43,99.589996,97.849998,98.660004
19710217,98.660004,99.32,97.32,98.199997
19710218,98.199997,98.599998,96.959999,97.559998
19710219,97.559998,97.790001,96.25,96.739998
19710222,96.650002,96.650002,94.970001,95.720001
19710223,95.720001,96.669998,94.919998,96.089996
19710224,96.089996,97.339996,95.860001,96.730003
19710225,96.730003,97.709999,96.080002,96.959999
19710226,96.959999,97.540001,95.839996,96.75
19710301,96.75,97.480003,96.110001,97.0
19710302,97.0,97.599998,96.32,96.980003
19710303,96.980003,97.540001,96.300003,96.949997
19710304,96.949997,98.379997,96.900002,97.919998
19710305,97.919998,99.489998,97.82,98.959999
19710308,98.959999,99.440002,98.419998,99.379997
19710309,99.379997,100.309998,98.720001,99.459999
19710310,99.459999,100.099998,98.629997,99.300003
19710311,99.300003,100.290001,98.57,99.389999
19710312,99.389999,100.089996,98.639999,99.57
19710315,99.57,101.150002,99.120003,100.709999
19710316,100.709999,101.940002,100.360001,101.209999
19710317,101.209999,101.660004,99.980003,101.120003
19710318,101.120003,102.029999,100.43,101.190002
19710319,101.190002,101.739998,100.349998,101.010002
19710322,101.010002,101.459999,100.080002,100.620003
19710323,100.620003,101.059998,99.620003,100.279999
19710324,100.279999,100.629997,99.150002,99.620003
19710325,99.620003,100.029999,98.360001,99.610001
19710326,99.610001,100.650002,99.18,99.949997
19710329,99.949997,100.739998,99.360001,100.029999
19710330,100.029999,100.860001,99.410004,100.260002
19710331,100.260002,101.050003,99.690002,100.309998
19710401,100.309998,100.989998,99.629997,100.389999
19710402,100.389999,101.230003,99.860001,100.559998
19710405,100.559998,101.410004,99.879997,100.790001
19710406,100.790001,102.110001,100.300003,101.510002
19710407,101.510002,102.870003,101.129997,101.980003
19710408,101.980003,102.860001,101.300003,102.099998
19710412,102.099998,103.540001,101.75,102.879997
19710413,102.879997,103.959999,102.25,102.980003
19710414,102.980003,104.010002,102.279999,103.370003
19710415,103.370003,104.400002,102.760002,103.519997
19710416,103.519997,104.18,102.68,103.489998
19710419,103.489998,104.629997,103.089996,104.010002
19710420,104.010002,104.580002,103.059998,103.610001
19710421,103.610001,104.160004,102.550003,103.360001
19710422,103.360001,104.269997,102.580002,103.559998
19710423,103.559998,104.629997,102.790001,104.050003
19710426,104.050003,104.830002,103.190002,103.940002
19710427,103.940002,105.07,103.230003,104.589996
19710428,104.589996,105.599998,103.849998,104.769997
19710429,104.769997,105.580002,103.900002,104.629997
19710430,104.629997,104.959999,103.25,103.949997
19710503,103.949997,104.110001,102.370003,103.290001
19710504,103.290001,104.360001,102.709999,103.790001
19710505,103.790001,104.279999,102.68,103.779999
19710506,103.779999,104.419998,102.800003,103.230003
19710507,103.230003,103.5,101.860001,102.870003
19710510,102.870003,103.150002,101.709999,102.360001
19710511,102.360001,103.370003,101.5,102.620003
19710512,102.620003,103.57,102.120003,102.900002
19710513,102.900002,103.57,101.980003,102.690002
19710514,102.690002,103.169998,101.650002,102.209999
19710517,102.080002,102.080002,100.25,100.690002
19710518,100.690002,101.620003,99.68,100.830002
19710519,100.830002,101.75,100.300003,101.07
19710520,101.07,102.169998,100.610001,101.309998
19710521,101.309998,101.839996,100.410004,100.989998
19710524,100.989998,101.239998,99.720001,100.129997
19710525,100.129997,100.389999,98.730003,99.470001
19710526,99.470001,100.489998,98.93,99.589996
19710527,99.589996,100.139999,98.779999,99.400002
19710528,99.400002,100.169998,98.68,99.629997
19710601,99.629997,100.760002,99.220001,100.199997
19710602,100.199997,101.529999,99.889999,100.959999
19710603,100.959999,102.07,100.300003,101.010002
19710604,101.010002,101.879997,100.43,101.300003
19710607,101.300003,102.019997,100.550003,101.089996
19710608,101.089996,101.5,99.910004,100.32
19710609,100.32,100.970001,99.279999,100.290001
19710610,100.290001,101.230003,99.779999,100.639999
19710611,100.639999,101.709999,100.18,101.07
19710614,101.07,101.279999,99.779999,100.220001
19710615,100.220001,101.099998,99.449997,100.32
19710616,100.32,101.290001,99.68,100.519997
19710617,100.519997,101.370003,99.870003,100.5
19710618,100.5,100.629997,98.650002,98.970001
19710621,98.970001,99.18,97.220001,97.870003
19710622,97.870003,98.660004,96.919998,97.589996
19710623,97.589996,98.949997,97.360001,98.410004
19710624,98.410004,99.0,97.589996,98.129997
19710625,98.129997,98.660004,97.330002,97.989998
19710628,97.989998,98.480003,97.019997,97.739998
19710629,97.739998,99.389999,97.610001,98.82
19710630,98.82,100.290001,98.68,98.699997
19710701,99.160004,100.650002,99.160004,99.779999
19710702,99.779999,100.309998,99.089996,99.779999
19710706,99.779999,100.349998,99.099998,99.760002
19710707,99.760002,100.830002,99.25,100.040001
19710708,100.040001,101.029999,99.589996,100.339996
19710709,100.339996,101.330002,99.860001,100.690002
19710712,100.690002,101.519997,100.190002,100.82
19710713,100.82,101.059998,99.07,99.5
19710714,99.5,99.830002,98.230003,99.220001
19710715,99.220001,100.480003,98.760002,99.279999
19710716,99.279999,100.349998,98.639999,99.110001
19710719,99.110001,99.57,98.110001,98.93
19710720,98.93,100.010002,98.599998,99.32
19710721,99.32,100.0,98.739998,99.279999
19710722,99.279999,99.82,98.5,99.110001
19710723,99.110001,99.599998,98.260002,98.940002
19710726,98.940002,99.470001,96.669998,98.139999
19710727,98.139999,98.989998,97.419998,97.779999
19710728,97.779999,98.150002,96.510002,97.07
19710729,97.07,97.220001,95.370003,96.019997
19710730,96.019997,96.779999,95.080002,95.580002
19710802,95.580002,96.760002,95.220001,95.959999
19710803,95.959999,96.110001,94.059998,94.510002
19710804,94.510002,95.339996,93.349998,93.889999
19710805,93.889999,94.889999,93.330002,94.089996
19710806,94.089996,94.910004,93.629997,94.25
19710809,94.25,94.550003,93.169998,93.529999
19710810,93.529999,94.129997,92.809998,93.540001
19710811,93.540001,95.059998,93.349998,94.660004
19710812,94.809998,96.5,94.809998,96.0
19710813,96.0,96.529999,95.190002,95.690002
19710816,97.900002,100.959999,97.900002,98.760002
19710817,98.760002,101.0,98.489998,99.989998
19710818,99.989998,100.190002,98.059998,98.599998
19710819,98.599998,99.07,97.349998,98.160004
19710820,98.160004,98.940002,97.519997,98.330002
19710823,98.330002,99.959999,98.089996,99.25
19710824,99.25,101.019997,99.150002,100.400002
19710825,100.400002,101.510002,99.769997,100.410004
19710826,100.410004,101.120003,99.400002,100.239998
19710827,100.239998,101.220001,99.760002,100.480003
19710830,100.480003,100.889999,99.169998,99.519997
19710831,99.519997,99.760002,98.32,99.029999
19710901,99.029999,99.839996,98.5,99.07
19710902,99.07,99.800003,98.519997,99.290001
19710903,99.290001,100.93,99.099998,100.690002
19710907,100.690002,102.25,100.43,101.150002
19710908,101.150002,101.940002,100.519997,101.339996
19710909,101.339996,101.879997,100.379997,100.800003
19710910,100.800003,101.010002,99.690002,100.419998
19710913,100.419998,100.839996,99.489998,100.07
19710914,100.07,100.349998,98.989998,99.339996
19710915,99.339996,100.239998,98.790001,99.769997
19710916,99.769997,100.349998,99.07,99.660004
19710917,99.660004,100.519997,99.260002,99.959999
19710920,99.959999,100.400002,99.139999,99.68
19710921,99.68,100.080002,98.709999,99.339996
19710922,99.339996,99.720001,98.150002,98.470001
19710923,98.470001,99.120003,97.610001,98.379997
19710924,98.379997,99.349998,97.779999,98.150002
19710927,98.150002,98.410004,96.970001,97.620003
19710928,97.620003,98.550003,97.120003,97.879997
19710929,97.879997,98.510002,97.290001,97.900002
19710930,97.900002,98.970001,97.480003,98.339996
19711001,98.339996,99.489998,97.959999,98.93
19711004,98.93,100.040001,98.620003,99.209999
19711005,99.209999,99.779999,98.339996,99.110001
19711006,99.110001,100.129997,98.489998,99.82
19711007,99.82,100.959999,99.419998,100.019997
19711008,100.019997,100.300003,98.870003,99.360001
19711011,99.360001,99.620003,98.580002,99.209999
19711012,99.209999,100.199997,98.620003,99.57
19711013,99.57,100.080002,98.610001,99.029999
19711014,99.029999,99.25,97.739998,98.129997
19711015,98.129997,98.449997,97.029999,97.790001
19711018,97.790001,98.330002,96.980003,97.349998
19711019,97.349998,97.660004,96.050003,97.0
19711020,97.0,97.449997,95.230003,95.650002
19711021,95.650002,96.330002,94.589996,95.599998
19711022,95.599998,96.830002,94.970001,95.57
19711025,95.57,95.760002,94.57,95.099998
19711026,95.019997,95.019997,94.379997,94.739998
19711027,94.739998,94.989998,93.389999,93.790001
19711028,93.790001,94.75,92.959999,93.959999
19711029,93.959999,94.709999,93.279999,94.230003
19711101,94.230003,94.43,92.480003,92.800003
19711102,92.800003,93.730003,91.839996,93.18
19711103,93.269997,95.309998,93.269997,94.910004
19711104,94.910004,96.080002,94.370003,94.790001
19711105,94.790001,95.010002,93.639999,94.459999
19711108,94.459999,94.970001,93.779999,94.389999
19711109,94.389999,95.309998,93.940002,94.459999
19711110,94.459999,94.839996,93.099998,93.410004
19711111,93.410004,93.540001,91.639999,92.120003
19711112,92.120003,92.900002,90.93,92.120003
19711115,92.120003,92.690002,91.379997,91.809998
19711116,91.809998,93.150002,91.209999,92.709999
19711117,92.709999,93.349998,91.800003,92.849998
19711118,92.849998,93.620003,91.879997,92.129997
19711119,92.129997,92.379997,90.949997,91.610001
19711122,91.610001,92.120003,90.510002,90.790001
19711123,90.790001,91.099998,89.339996,90.160004
19711124,90.160004,91.139999,89.730003,90.330002
19711126,90.330002,92.190002,90.269997,91.940002
19711129,92.040001,94.900002,92.040001,93.410004
19711130,93.410004,94.43,92.510002,93.989998
19711201,93.989998,96.120003,93.949997,95.440002
19711202,95.440002,96.589996,94.730003,95.839996
19711203,95.839996,97.57,95.360001,97.059998
19711206,97.059998,98.169998,96.07,96.510002
19711207,96.510002,97.349998,95.400002,96.870003
19711208,96.870003,97.650002,96.080002,96.919998
19711209,96.959999,96.959999,96.959999,96.959999
19711210,97.690002,97.690002,97.690002,97.690002
19711213,97.970001,97.970001,97.970001,97.970001
19711214,97.669998,97.669998,97.669998,97.669998
19711215,98.540001,98.540001,98.540001,98.540001
19711216,99.739998,99.739998,99.739998,99.739998
19711217,100.260002,100.260002,100.260002,100.260002
19711220,101.550003,101.550003,101.550003,101.550003
19711221,101.800003,101.800003,101.800003,101.800003
19711222,101.18,101.18,101.18,101.18
19711223,100.739998,100.739998,100.739998,100.739998
19711227,100.949997,100.949997,100.949997,100.949997
19711228,101.949997,101.949997,101.949997,101.949997
19711229,102.209999,102.209999,102.209999,102.209999
19711230,101.779999,101.779999,101.779999,101.779999
19711231,102.089996,102.089996,102.089996,102.089996
19720103,102.089996,102.849998,101.190002,101.669998
19720104,101.669998,102.589996,100.870003,102.089996
19720105,102.089996,103.690002,101.900002,103.059998
19720106,103.059998,104.199997,102.660004,103.510002
19720107,103.510002,104.290001,102.379997,103.470001
19720110,103.470001,103.970001,102.440002,103.32
19720111,103.32,104.300003,102.849998,103.650002
19720112,103.650002,104.660004,103.050003,103.589996
19720113,103.589996,103.800003,102.290001,102.989998
19720114,102.989998,103.889999,102.410004,103.389999
19720117,103.389999,104.239998,102.800003,103.699997
19720118,103.699997,104.849998,103.349998,104.050003
19720119,104.050003,104.610001,102.830002,103.879997
19720120,103.879997,105.0,103.32,103.879997
19720121,103.879997,104.400002,102.75,103.650002
19720124,103.650002,104.029999,102.199997,102.57
19720125,102.57,103.589996,101.629997,102.699997
19720126,102.699997,103.309998,101.809998,102.5
19720127,102.5,103.93,102.199997,103.5
19720128,103.5,104.980003,103.220001,104.160004
19720131,104.160004,104.879997,103.300003,103.940002
19720201,103.940002,104.57,103.099998,104.010002
19720202,104.010002,105.410004,103.5,104.68
19720203,104.68,105.43,103.849998,104.639999
19720204,104.639999,105.480003,104.050003,104.860001
19720207,104.860001,105.459999,103.970001,104.540001
19720208,104.540001,105.220001,103.900002,104.739998
19720209,104.739998,106.029999,104.360001,105.550003
19720210,105.550003,106.690002,104.970001,105.589996
19720211,105.589996,105.910004,104.449997,105.080002
19720214,105.080002,105.529999,104.029999,104.589996
19720215,104.589996,105.589996,104.099998,105.029999
19720216,105.029999,106.25,104.650002,105.620003
19720217,105.620003,106.650002,104.959999,105.589996
19720218,105.589996,106.010002,104.470001,105.279999
19720222,105.279999,106.18,104.650002,105.290001
19720223,105.290001,106.18,104.720001,105.379997
19720224,105.379997,106.239998,104.760002,105.449997
19720225,105.449997,106.730003,105.040001,106.18
19720228,106.18,107.040001,105.370003,106.190002
19720229,106.190002,107.160004,105.449997,106.57
19720301,106.57,108.129997,106.209999,107.349998
19720302,107.349998,108.389999,106.629997,107.32
19720303,107.32,108.510002,106.779999,107.940002
19720306,107.940002,109.400002,107.639999,108.769997
19720307,108.769997,109.720001,108.019997,108.870003
19720308,108.870003,109.68,108.040001,108.959999
19720309,108.959999,109.75,108.190002,108.940002
19720310,108.940002,109.370003,107.769997,108.379997
19720313,108.379997,108.519997,106.709999,107.330002
19720314,107.330002,108.199997,106.709999,107.610001
19720315,107.610001,108.550003,107.089996,107.75
19720316,107.75,108.220001,106.550003,107.5
19720317,107.5,108.610001,106.889999,107.919998
19720320,107.919998,108.809998,107.18,107.589996
19720321,107.589996,107.68,105.860001,106.690002
19720322,106.690002,107.519997,106.0,106.839996
19720323,106.839996,108.330002,106.669998,107.75
19720324,107.75,108.360001,106.949997,107.519997
19720327,107.519997,108.0,106.529999,107.300003
19720328,107.300003,108.080002,106.220001,107.169998
19720329,107.169998,107.410004,105.980003,106.489998
19720330,106.489998,107.669998,106.07,107.199997
19720403,107.199997,108.260002,106.75,107.480003
19720404,107.480003,108.620003,106.769997,108.120003
19720405,108.120003,109.639999,107.959999,109.0
19720406,109.0,110.290001,108.529999,109.529999
19720407,109.529999,110.150002,108.529999,109.620003
19720410,109.620003,110.540001,108.889999,109.449997
19720411,109.449997,110.379997,108.760002,109.760002
19720412,109.760002,111.110001,109.360001,110.18
19720413,110.18,110.790001,109.370003,109.910004
19720414,109.910004,110.559998,109.07,109.839996
19720417,109.839996,110.220001,108.769997,109.510002
19720418,109.510002,110.639999,109.019997,109.769997
19720419,109.769997,110.349998,108.709999,109.199997
19720420,109.199997,109.690002,108.080002,109.040001
19720421,109.040001,109.919998,108.300003,108.889999
19720424,108.889999,109.190002,107.620003,108.190002
19720425,108.190002,108.290001,106.699997,107.120003
19720426,107.120003,107.889999,106.18,106.889999
19720427,106.889999,107.889999,106.419998,107.050003
19720428,107.050003,108.279999,106.699997,107.669998
19720501,107.669998,108.0,106.300003,106.690002
19720502,106.690002,107.370003,105.550003,106.080002
19720503,106.080002,107.239998,105.440002,105.989998
19720504,105.989998,106.809998,105.139999,106.25
19720505,106.25,107.330002,105.699997,106.629997
19720508,106.629997,106.809998,105.360001,106.139999
19720509,106.059998,106.059998,103.830002,104.739998
19720510,104.739998,106.099998,104.43,105.419998
19720511,105.419998,106.449997,104.900002,105.769997
19720512,105.769997,107.019997,105.489998,106.379997
19720515,106.379997,107.449997,106.059998,106.860001
19720516,106.860001,107.550003,106.129997,106.660004
19720517,106.660004,107.379997,106.019997,106.889999
19720518,106.889999,108.389999,106.720001,107.940002
19720519,107.940002,109.589996,107.739998,108.980003
19720522,108.980003,110.370003,108.790001,109.690002
19720523,109.690002,110.459999,108.910004,109.779999
19720524,109.779999,111.07,109.389999,110.309998
19720525,110.309998,111.199997,109.669998,110.459999
19720526,110.459999,111.309998,109.839996,110.660004
19720530,110.660004,111.480003,109.779999,110.349998
19720531,110.349998,110.519997,108.919998,109.529999
19720601,109.529999,110.349998,108.970001,109.690002
19720602,109.690002,110.510002,108.93,109.730003
19720605,109.730003,109.919998,108.279999,108.82
19720606,108.82,109.32,107.709999,108.209999
19720607,108.209999,108.519997,106.910004,107.650002
19720608,107.650002,108.519997,106.900002,107.279999
19720609,107.279999,107.68,106.300003,106.860001
19720612,106.860001,107.919998,106.290001,107.010002
19720613,107.010002,108.029999,106.379997,107.550003
19720614,107.550003,109.150002,107.379997,108.389999
19720615,108.389999,109.519997,107.779999,108.440002
19720616,108.440002,108.940002,107.540001,108.360001
19720619,108.360001,108.779999,107.370003,108.110001
19720620,108.110001,109.120003,107.639999,108.559998
19720621,108.559998,109.660004,107.980003,108.790001
19720622,108.790001,109.260002,107.620003,108.68
19720623,108.68,109.330002,107.690002,108.269997
19720626,108.230003,108.230003,106.68,107.480003
19720627,107.480003,108.290001,106.699997,107.370003
19720628,107.370003,107.870003,106.489998,107.019997
19720629,107.019997,107.470001,105.940002,106.82
19720630,106.82,107.910004,106.400002,107.139999
19720703,107.139999,107.949997,106.720001,107.489998
19720705,107.489998,108.800003,107.139999,108.099998
19720706,108.279999,110.269997,108.279999,109.040001
19720707,109.040001,109.660004,108.160004,108.690002
19720710,108.690002,109.160004,107.620003,108.110001
19720711,108.110001,108.349998,106.870003,107.32
19720712,107.32,108.150002,106.419998,106.889999
19720713,106.889999,107.300003,105.620003,106.279999
19720714,106.279999,107.580002,105.769997,106.800003
19720717,106.800003,107.370003,105.550003,105.879997
19720718,105.879997,106.400002,104.43,105.830002
19720719,105.830002,107.360001,105.470001,106.139999
19720720,106.139999,106.68,105.120003,105.809998
19720721,105.809998,107.050003,104.989998,106.660004
19720724,106.660004,108.669998,106.629997,107.919998
19720725,107.919998,108.879997,107.059998,107.599998
19720726,107.599998,108.419998,106.790001,107.529999
19720727,107.529999,108.309998,106.610001,107.279999
19720728,107.279999,108.029999,106.519997,107.379997
19720731,107.379997,108.059998,106.599998,107.389999
19720801,107.389999,108.849998,107.059998,108.400002
19720802,108.400002,109.849998,108.120003,109.290001
19720803,109.290001,110.879997,108.900002,110.139999
19720804,110.139999,111.120003,109.370003,110.43
19720807,110.43,111.379997,109.690002,110.610001
19720808,110.610001,111.32,109.669998,110.690002
19720809,110.690002,111.57,109.980003,110.860001
19720810,110.860001,111.68,110.089996,111.050003
19720811,111.050003,112.400002,110.519997,111.949997
19720814,111.949997,113.449997,111.660004,112.550003
19720815,112.550003,113.040001,111.269997,112.059998
19720816,112.059998,112.800003,110.870003,111.660004
19720817,111.660004,112.410004,110.720001,111.339996
19720818,111.339996,112.529999,110.809998,111.760002
19720821,111.760002,112.739998,110.75,111.720001
19720822,111.720001,113.160004,111.279999,112.410004
19720823,112.410004,113.269997,111.300003,112.260002
19720824,112.260002,112.809998,110.620003,111.019997
19720825,111.019997,111.529999,109.779999,110.669998
19720828,110.669998,111.239998,109.709999,110.230003
19720829,110.230003,111.019997,109.260002,110.410004
19720830,110.410004,111.330002,109.900002,110.57
19720831,110.57,111.519997,110.080002,111.089996
19720901,111.089996,112.120003,110.699997,111.510002
19720905,111.510002,112.080002,110.75,111.230003
19720906,111.230003,111.379997,110.040001,110.550003
19720907,110.550003,111.059998,109.709999,110.290001
19720908,110.290001,110.900002,109.669998,110.150002
19720911,110.150002,110.57,109.010002,109.510002
19720912,109.510002,109.839996,107.809998,108.470001
19720913,108.470001,109.360001,107.839996,108.900002
19720914,108.900002,109.639999,108.209999,108.93
19720915,108.93,109.489998,108.099998,108.809998
19720918,108.809998,109.220001,107.860001,108.610001
19720919,108.610001,109.57,108.080002,108.550003
19720920,108.550003,109.120003,107.839996,108.599998
19720921,108.599998,109.129997,107.75,108.43
19720922,108.43,109.199997,107.720001,108.519997
19720925,108.519997,109.089996,107.669998,108.050003
19720926,108.050003,108.970001,107.349998,108.120003
19720927,108.120003,109.919998,107.790001,109.660004
19720928,109.660004,110.75,108.75,110.349998
19720929,110.349998,110.550003,108.050003,110.550003
19721002,110.550003,110.980003,109.489998,110.160004
19721003,110.160004,110.900002,109.470001,110.300003
19721004,110.300003,111.349998,109.580002,110.089996
19721005,110.089996,110.519997,108.489998,108.889999
19721006,108.889999,110.489998,107.779999,109.620003
19721009,109.620003,110.440002,109.279999,109.900002
19721010,109.900002,111.110001,109.32,109.989998
19721011,109.989998,110.510002,108.769997,109.5
19721012,109.5,109.690002,108.029999,108.599998
19721013,108.599998,108.879997,107.169998,107.919998
19721016,107.919998,108.400002,106.379997,106.769997
19721017,106.769997,108.040001,106.269997,107.5
19721018,107.5,109.110001,107.360001,108.190002
19721019,108.190002,108.809998,107.400002,108.050003
19721020,108.050003,109.790001,107.589996,109.239998
19721023,109.510002,111.099998,109.510002,110.349998
19721024,110.349998,111.339996,109.379997,110.809998
19721025,110.809998,111.559998,109.959999,110.720001
19721026,110.720001,112.260002,110.260002,110.989998
19721027,110.989998,111.620003,109.989998,110.620003
19721030,110.620003,111.190002,109.660004,110.589996
19721031,110.589996,112.050003,110.400002,111.580002
19721101,111.580002,113.309998,111.32,112.669998
19721102,112.669998,113.809998,111.959999,113.230003
19721103,113.230003,114.809998,112.709999,114.220001
19721106,114.220001,115.169998,112.910004,113.980003
19721108,113.980003,115.230003,112.769997,113.349998
19721109,113.349998,114.110001,112.080002,113.5
19721110,113.5,115.150002,112.849998,113.730003
19721113,113.730003,114.75,112.910004,113.900002
19721114,113.900002,115.410004,113.360001,114.949997
19721115,114.949997,116.07,113.870003,114.5
19721116,114.5,115.57,113.730003,115.129997
19721117,115.129997,116.230003,114.440002,115.489998
19721120,115.489998,116.25,114.57,115.529999
19721121,115.529999,116.839996,115.040001,116.209999
19721122,116.209999,117.610001,115.669998,116.900002
19721124,116.900002,117.910004,116.190002,117.269997
19721127,117.269997,117.550003,115.660004,116.720001
19721128,116.720001,117.480003,115.779999,116.470001
19721129,116.470001,117.139999,115.559998,116.519997
19721130,116.519997,117.389999,115.739998,116.669998
19721201,116.669998,118.18,116.290001,117.379997
19721204,117.379997,118.540001,116.989998,117.769997
19721205,117.769997,118.419998,116.889999,117.580002
19721206,117.580002,118.559998,116.900002,118.010002
19721207,118.010002,119.169998,117.57,118.599998
19721208,118.599998,119.540001,117.919998,118.860001
19721211,118.860001,119.779999,118.239998,119.120003
19721212,119.120003,119.790001,118.089996,118.660004
19721213,118.660004,119.230003,117.769997,118.559998
19721214,118.559998,119.190002,117.629997,118.239998
19721215,118.239998,119.25,117.370003,118.260002
19721218,117.879997,117.879997,115.889999,116.900002
19721219,116.900002,117.370003,115.690002,116.339996
19721220,116.339996,117.129997,115.379997,115.949997
19721221,115.949997,116.599998,114.629997,115.110001
19721222,115.110001,116.400002,114.779999,115.830002
19721226,115.830002,116.870003,115.540001,116.300003
19721227,116.300003,117.550003,115.889999,116.93
19721229,116.93,118.769997,116.699997,118.050003
19730102,118.059998,119.900002,118.059998,119.099998
19730103,119.099998,120.449997,118.690002,119.57
19730104,119.57,120.169998,118.120003,119.400002
19730105,119.400002,120.709999,118.879997,119.870003
19730108,119.870003,120.550003,119.040001,119.849998
19730109,119.849998,120.400002,118.889999,119.730003
19730110,119.730003,120.440002,118.779999,119.43
19730111,119.43,121.739998,119.010002,120.239998
